GXLC210_DTEX_50_180,3.48,3.52,3.56,3.48,3.45,3.38,3.34,3.31,3.02,2.95,2.7,2.49,1.99,1.35,,,,,,
GXLC210_DTEX_50_181,3.34,3.59,3.41,3.31,3.02,2.77,1.92,1.6,1.35,1.24,0.82,0.71,,,,,,,,
GXLC210_DTEX_50_182,2.56,2.52,2.42,2.38,2.35,2.1,2.03,1.78,1.71,1.53,1.49,1.28,1.1,0.85,,,,,,
GXLC210_DTEX_50_183,3.66,4.52,4.48,4.23,3.73,3.59,3.02,2.67,1.99,1.96,1.6,0.96,,,,,,,,
GXLC210_DTEX_50_184,2.49,3.06,3.31,3.59,3.24,3.16,3.13,3.02,2.74,2.2,1.74,1.71,1.53,1.49,1.28,,,,,
GXLC210_DTEX_50_185,3.27,3.41,3.31,3.27,3.2,3.24,3.2,2.92,2.56,2.17,1.78,,,,,,,,,
GXLC210_DTEX_50_186,4.41,4.27,4.2,3.8,3.59,3.06,2.67,2.06,1.78,1.21,1.14,,,,,,,,,
GXLC210_DTEX_50_187,4.09,4.23,3.7,3.38,3.34,3.27,3.31,2.84,2.52,2.24,2.1,1.39,,,,,,,,
GXLC210_DTEX_50_188,3.63,3.88,3.59,3.56,3.16,3.16,2.92,2.77,2.52,2.35,2.03,1.85,1.64,1.39,1.07,,,,,
GXLC210_DTEX_50_189,3.02,3.27,3.31,3.56,3.61,3.45,3.34,3.34,3.31,3.06,2.45,2.38,2.03,1.81,1.56,1.21,,,,
GXLC210_DTEX_50_190,4.34,4.3,4.16,3.88,3.8,3.52,3.45,2.84,2.56,2.24,2.03,1.88,1.78,1.35,0.85,,,,,
GXLC210_DTEX_50_191,2.84,2.92,2.95,3.06,3.09,3.06,2.74,2.45,1.92,1.71,1.53,1.24,,,,,,,,
GXLC210_DTEX_50_192,3.24,3.48,3.95,3.77,3.66,3.45,3.41,2.77,2.49,1.96,1.67,1.21,,,,,,,,
GXLC210_DTEX_50_193,3.16,3.13,3.11,3.02,2.84,2.88,2.45,2.2,1.78,1.49,1.28,1.07,,,,,,,,
GXLC210_DTEX_50_194,3.24,3.2,3.45,3.24,3.09,3.02,2.84,2.81,2.84,2.63,2.38,2.06,1.92,1.67,1.49,1.21,,,,
GXLC210_DTEX_50_195,3.56,3.63,3.52,3.45,3.38,3.34,3.24,3.02,3.06,2.92,2.24,1.92,1.6,1.32,,,,,,
GXLC210_DTEX_50_196,3.24,3.2,3.48,3.2,3.13,3.02,2.95,2.7,2.38,2.06,1.96,1.53,1.21,0.89,,,,,,
GXLC210_DTEX_50_197,2.84,3.27,3.38,3.27,3.2,3.09,3.02,2.77,2.77,2.45,2.38,2.03,1.99,1.88,1.74,1.67,,,,
GXLC210_DTEX_50_198,3.84,4.69,4.69,4.12,4.05,3.66,3.45,2.81,2.7,2.38,2.06,1.24,,,,,,,,
GXLC210_DTEX_50_199,2.17,3.2,3.27,3.34,3.41,3.41,3.34,3.27,2.99,2.81,2.38,1.92,1.64,1.32,,,,,,
GXLC210_DTEX_50_200,3.31,3.52,3.73,3.59,3.52,3.02,2.77,2.06,1.71,1.35,1.21,0.92,0.85,,,,,,,
GXLC210_DTEX_50_201,3.25,3.24,3.38,3.31,3.24,3.06,3.02,2.92,2.88,2.42,2.17,1.81,1.67,1.35,0.92,,,,,
GXLC210_DTEX_50_202,2.81,3.06,3.09,3.27,3.34,3.06,2.99,2.24,2.03,1.96,1.74,1.53,1.42,,,,,,,
GXLC210_DTEX_50_203,3.8,3.91,4.09,3.88,3.84,3.38,3.24,2.52,2.35,2.1,1.92,1.78,1.46,,,,,,,
GXLC210_DTEX_50_204,4.69,5.05,4.59,4.48,4.05,3.63,2.95,2.56,2.03,1.88,1.39,0.89,,,,,,,,
GXLC210_DTEX_50_205,3.52,3.66,3.59,3.48,3.25,3.09,2.77,2.61,2.28,2.24,1.85,1.67,1.24,1.03,,,,,,
GXLC210_DTEX_50_206,2.95,3.13,3.34,3.13,3.16,3.02,2.84,2.06,1.6,1.24,1.21,1,,,,,,,,
GXLC210_DTEX_50_207,3.06,3.24,3.38,3.24,3.27,3.24,3.16,3.13,3.06,2.95,2.88,2.6,2.38,1.96,1.81,1.32,,,,
GXLC210_DTEX_50_208,2.95,3.41,3.7,4.02,3.52,3.48,3.24,2.88,2.13,1.85,1.53,1.35,1.14,0.96,,,,,,
GXLC210_DTEX_50_209,3.63,3.73,3.98,3.66,3.56,3.16,3.02,2.7,2.52,2.13,1.88,1.71,1.64,1.64,,,,,,
GXLC210_DTEX_50_210,3.24,3.77,3.98,3.7,3.66,3.09,3.02,2.6,2.31,1.88,1.78,1.53,1.42,1.24,0.96,,,,,
